Tabela;Coluna;Tipo;Nullable;Default;Constraint;Comentário;Linhas Tabela;Posição;
FATO_SALDO_CCR;DIM_TEMPO_ID;NUMBER;NULL;;;;73948;3;
FATO_SALDO_CCR;DIM_BANCO_ID;NUMBER;NULL;;;;73948;4;
FATO_SALDO_CCR;DIM_PORTADOR_ID;NUMBER;NULL;;;;73948;5;
FATO_SALDO_CCR;VLR_SLD_CCR;NUMBER;NULL;;;;73948;6;
FATO_SALDO_CCR;VLR_TOT_MOV_CR;NUMBER;NULL;;;;73948;7;
FATO_SALDO_CCR;VLR_TOT_MOV_CP;NUMBER;NULL;;;;73948;8;
FATO_TIT_CP;FATO_TIT_CP_ID;NUMBER;NOT NULL;;;;11739;1;
FATO_TIT_CP;FATO_TIT_CP_ID_ERP;NUMBER;NOT NULL;;;;11739;2;
FATO_TIT_CP;DIM_PORTADOR_ID;NUMBER;NULL;;;;11739;3;
FATO_TIT_CP;DIM_FORNECEDOR_ID;NUMBER;NULL;;;;11739;4;
FATO_TIT_CP;DIM_TP_DOCUMENTO_ID;NUMBER;NULL;;;;11739;5;
FATO_TIT_CP;DIM_TEMPO_ID;NUMBER;NULL;;;;11739;6;
FATO_TIT_CP;DIM_TEMPO_FLUXO_ID;NUMBER;NULL;;;;11739;7;
FATO_TIT_CP;DIM_CONTA_ID;NUMBER;NULL;;;;11739;8;
FATO_TIT_CP;DIM_CENTRO_CUSTO_ID;NUMBER;NULL;;;;11739;9;
FATO_TIT_CP;DIM_LOCAL_ID;NUMBER;NULL;;;;11739;10;
FATO_TIT_CP;DIM_EMPRESA_ID;NUMBER;NULL;;;;11739;11;
FATO_TIT_CP;NR_TIT_CP;VARCHAR2(50);NULL;;;;11739;12;
FATO_TIT_CP;IN_ABERTO;NUMBER;NULL;;;;11739;13;
FATO_TIT_CP;IN_ULT_POSICAO;NUMBER;NULL;;;;11739;14;
FATO_TIT_CP;IN_SIT_REVERSAO;VARCHAR2(50);NULL;;;;11739;15;
FATO_TIT_CP;IN_VENCIDO;NUMBER;NULL;;;;11739;16;
FATO_TIT_CP;NM_FAIXA_VENCIMENTO;VARCHAR2(50);NULL;;;;11739;17;
FATO_TIT_CP;NM_TIPO_MOVIMENTO;VARCHAR2(100);NULL;;;;11739;18;
FATO_TIT_CP;CD_MOEDA;VARCHAR2(50);NULL;;;;11739;19;
FATO_TIT_CP;VLR_TITULO;NUMBER;NULL;;;;11739;20;
FATO_TIT_CP;VLR_ABERTO;NUMBER;NULL;;;;11739;21;
FATO_TIT_CP;VLR_VENCIDO;NUMBER;NULL;;;;11739;22;
FATO_TIT_CP;VLR_PRAZO;NUMBER;NULL;;;;11739;23;
FATO_TIT_CP;VLR_ATRASO;NUMBER;NULL;;;;11739;24;
FATO_TIT_CP;QTD_DIAS_PRAZO;NUMBER;NULL;;;;11739;25;
FATO_TIT_CP;QTD_DIAS_ATRASO;NUMBER;NULL;;;;11739;26;
FATO_TIT_CP;DT_ULT_MOV;DATE;NULL;;;;11739;27;
FATO_TIT_CP;DT_EMIS;DATE;NULL;;;;11739;28;
FATO_TIT_CP;VLR_CAMBIAL_ATIVA;NUMBER;NULL;;;;11739;29;
FATO_TIT_CP;VLR_CAMBIAL_PASSIVA;NUMBER;NULL;;;;11739;30;
FATO_TIT_CP;VLR_AB_MOE_EXT;NUMBER;NULL;;;;11739;31;
FATO_TIT_CP;VLR_DESC;NUMBER;NULL;;;;11739;32;
FATO_TIT_CP;VLR_OUT_DESP;NUMBER;NULL;;;;11739;33;
FATO_TIT_CP;VLR_PGTO;NUMBER;NULL;;;;11739;34;
FATO_TIT_CP;VLR_TIT_MOE_ORIG;NUMBER;NULL;;;;11739;35;
FATO_VENDA;FATO_VENDA_ID;NUMBER;NOT NULL;;;;100768;1;
FATO_VENDA;FATO_VENDA_ID_ERP;NUMBER;NOT NULL;;;;100768;2;
FATO_VENDA;DIM_CLIENTE_ID;NUMBER;NULL;;;;100768;3;
FATO_VENDA;DIM_EMPRESA_ID;NUMBER;NULL;;;;100768;4;
FATO_VENDA;DIM_LOCAL_ID;NUMBER;NULL;;;;100768;5;
FATO_VENDA;DIM_TEMPO_ID;NUMBER;NULL;;;;100768;6;
FATO_VENDA;DIM_COND_PAGTO_ID;NUMBER;NULL;;;;100768;7;
FATO_VENDA;DIM_ESTABELECIMENTO_ID;NUMBER;NULL;;;;100768;8;
FATO_VENDA;DIM_REPRESENTANTE_ID;NUMBER;NULL;;;;100768;9;
FATO_VENDA;DIM_TIPO_NOTA_ID;NUMBER;NULL;;;;100768;10;
FATO_VENDA;DIM_TRANSPORTADORA_ID;NUMBER;NULL;;;;100768;11;
FATO_VENDA;DIM_DIVISAO_VENDA_ID;NUMBER;NULL;;;;100768;12;
FATO_VENDA;DIM_ITEM_ID;NUMBER;NULL;;;;100768;13;
FATO_VENDA;NR_NFS;VARCHAR2(50);NULL;;;;100768;14;
FATO_VENDA;IN_TP_FRETE;VARCHAR2(50);NULL;;;;100768;15;
FATO_VENDA;QTD_ITEM;NUMBER;NULL;;;;100768;16;
FATO_VENDA;QTD_PESO_LIQ;NUMBER;NULL;;;;100768;17;
FATO_VENDA;VLR_LIQUIDO;NUMBER;NULL;;;;100768;18;
FATO_VENDA;VLR_ICMS;NUMBER;NULL;;;;100768;19;
FATO_VENDA;VLR_PIS;NUMBER;NULL;;;;100768;20;
FATO_VENDA;VLR_COFINS;NUMBER;NULL;;;;100768;21;
FATO_VENDA;VLR_IPI;NUMBER;NULL;;;;100768;22;
FATO_VENDA;VLR_COMISSAO;NUMBER;NULL;;;;100768;23;
FATO_VENDA;VLR_BRUTO;NUMBER;NULL;;;;100768;24;
FATO_VENDA;VLR_DESCONTO;NUMBER;NULL;;;;100768;25;
FATO_VENDA;VLR_FRETE;NUMBER;NULL;;;;100768;26;
FATO_VENDA;VLR_FRETE_KG;NUMBER;NULL;;;;100768;27;
FATO_VENDA;VLR_CUSTO_ITEM;NUMBER;NULL;;;;100768;28;
FATO_VENDA;IN_NF_DEVOLUCAO;NUMBER;NULL;;;;100768;29;
FATO_VENDA;DT_EMIS;DATE;NULL;;;;100768;30;
FATO_VENDA;DIM_MASCARA_ID;NUMBER;NULL;;;;100768;31;
FATO_VENDA;VLR_MARGEM;NUMBER;NULL;;;;100768;32;
FATO_VENDA;VLR_ACRES;NUMBER;NULL;;;;100768;33;
FATO_VENDA;VLR_ACRES_ICMS;NUMBER;NULL;;;;100768;34;
FATO_VENDA;VLR_ACRES_ICMS_ST;NUMBER;NULL;;;;100768;35;
FATO_VENDA;VLR_ACRES_INF;NUMBER;NULL;;;;100768;36;
FATO_VENDA;VLR_BASE_DESPINF;NUMBER;NULL;;;;100768;37;
FATO_VENDA;VLR_COFINS_RET;NUMBER;NULL;;;;100768;38;
FATO_VENDA;VLR_COFINS_ST;NUMBER;NULL;;;;100768;39;
FATO_VENDA;VLR_COFINS_ZF;NUMBER;NULL;;;;100768;40;
FATO_VENDA;VLR_CONTABIL;NUMBER;NULL;;;;100768;41;
FATO_VENDA;VLR_CRED_ICMS_SIMPLES;NUMBER;NULL;;;;100768;42;
FATO_VENDA;VLR_CRED_PRES;NUMBER;NULL;;;;100768;43;
FATO_VENDA;VLR_CSLL;NUMBER;NULL;;;;100768;44;
FATO_VENDA;VLR_CSLL_RET;NUMBER;NULL;;;;100768;45;
FATO_VENDA;VLR_DESC_ICMS_LIC;NUMBER;NULL;;;;100768;46;
FATO_VENDA;VLR_DESC_INF;NUMBER;NULL;;;;100768;47;
FATO_VENDA;VLR_DESC_ZF;NUMBER;NULL;;;;100768;48;
FATO_VENDA;VLR_DESP_ACES;NUMBER;NULL;;;;100768;49;
FATO_VENDA;VLR_DIARIA_PDC;NUMBER;NULL;;;;100768;50;
FATO_VENDA;VLR_DIARIA_SEM_NF;NUMBER;NULL;;;;100768;51;
FATO_VENDA;VLR_DIFER_ICMS;NUMBER;NULL;;;;100768;52;
FATO_VENDA;VLR_DIF_FRETE;NUMBER;NULL;;;;100768;53;
FATO_VENDA;VLR_FRETE_PDC;NUMBER;NULL;;;;100768;54;
FATO_VENDA;VLR_FRETE_PESO;NUMBER;NULL;;;;100768;55;
FATO_VENDA;VLR_FRETE_SADIG;NUMBER;NULL;;;;100768;56;
FATO_VENDA;VLR_FRETE_SUB;NUMBER;NULL;;;;100768;57;
FATO_VENDA;VLR_IBPT;NUMBER;NULL;;;;100768;58;
FATO_VENDA;VLR_IBPT_EST;NUMBER;NULL;;;;100768;59;
FATO_VENDA;VLR_IBPT_MUN;NUMBER;NULL;;;;100768;60;
FATO_VENDA;VLR_ICMS_ACRES;NUMBER;NULL;;;;100768;61;
FATO_VENDA;VLR_ICMS_DEV;NUMBER;NULL;;;;100768;62;
FATO_VENDA;VLR_ICMS_PART_UF_DEST;NUMBER;NULL;;;;100768;63;
FATO_VENDA;VLR_ICMS_PART_UF_ORIG;NUMBER;NULL;;;;100768;64;
FATO_VENDA;VLR_INSS;NUMBER;NULL;;;;100768;65;
FATO_VENDA;VLR_INSS_RET;NUMBER;NULL;;;;100768;66;
FATO_VENDA;VLR_IPI_CUP;NUMBER;NULL;;;;100768;67;
FATO_VENDA;VLR_IPI_DEV;NUMBER;NULL;;;;100768;68;
FATO_VENDA;VLR_IPI_FAT_ANTEC;NUMBER;NULL;;;;100768;69;
FATO_VENDA;VLR_IR;NUMBER;NULL;;;;100768;70;
FATO_VENDA;VLR_IR_RET;NUMBER;NULL;;;;100768;71;
FATO_VENDA;VLR_ISEN_ICMS;NUMBER;NULL;;;;100768;72;
FATO_VENDA;VLR_ISEN_IPI;NUMBER;NULL;;;;100768;73;
FATO_VENDA;VLR_ISS;NUMBER;NULL;;;;100768;74;
FATO_VENDA;VLR_ISS_RET;NUMBER;NULL;;;;100768;75;
FATO_VENDA;VLR_OUT_ICMS;NUMBER;NULL;;;;100768;76;
FATO_VENDA;VLR_OUT_IPI;NUMBER;NULL;;;;100768;77;
FATO_VENDA;VLR_PIS_RET;NUMBER;NULL;;;;100768;78;
FATO_VENDA;VLR_PIS_ST;NUMBER;NULL;;;;100768;79;
FATO_VENDA;VLR_PIS_ZF;NUMBER;NULL;;;;100768;80;
FATO_VENDA;VLR_RED_ICMS;NUMBER;NULL;;;;100768;81;
FATO_VENDA;VLR_RED_IPI;NUMBER;NULL;;;;100768;82;
FATO_VENDA;VLR_RED_SUB_ICMS;NUMBER;NULL;;;;100768;83;
FATO_VENDA;VLR_SEG;NUMBER;NULL;;;;100768;84;
FATO_VENDA;VLR_SUB_FRE_ICMS;NUMBER;NULL;;;;100768;85;
FATO_VENDA;VLR_SUB_ICMS;NUMBER;NULL;;;;100768;86;
FATO_VENDA;VLR_SUB_ICMS_ANTEC;NUMBER;NULL;;;;100768;87;
FATO_VENDA;VLR_SUB_ICMS_DEV;NUMBER;NULL;;;;100768;88;
FATO_VENDA;VLR_SUB_ICMS_S_CRED;NUMBER;NULL;;;;100768;89;
FATO_VENDA;VLR_SUB_ICM_S_BEN;NUMBER;NULL;;;;100768;90;
FATO_VENDA;VLR_TOTAL;NUMBER;NULL;;;;100768;91;
FATO_VENDA;VLR_TOTAL_FATURADO;NUMBER;NULL;;;;100768;92;
FATO_VENDA_DEV;FATO_VENDA_DEV_ID;NUMBER;NOT NULL;;;;1298;1;
FATO_VENDA_DEV;FATO_VENDA_DEV_ID_ERP;NUMBER;NOT NULL;;;;1298;2;
FATO_VENDA_DEV;DIM_CLIENTE_ID;NUMBER;NULL;;;;1298;3;
FATO_VENDA_DEV;DIM_EMPRESA_ID;NUMBER;NULL;;;;1298;4;
FATO_VENDA_DEV;DIM_LOCAL_ID;NUMBER;NULL;;;;1298;5;
FATO_VENDA_DEV;DIM_TEMPO_ID;NUMBER;NULL;;;;1298;6;
FATO_VENDA_DEV;DIM_COND_PAGTO_ID;NUMBER;NULL;;;;1298;7;
FATO_VENDA_DEV;DIM_ESTABELECIMENTO_ID;NUMBER;NULL;;;;1298;8;
FATO_VENDA_DEV;DIM_REPRESENTANTE_ID;NUMBER;NULL;;;;1298;9;
FATO_VENDA_DEV;DIM_TIPO_NOTA_ID;NUMBER;NULL;;;;1298;10;
FATO_VENDA_DEV;DIM_TRANSPORTADORA_ID;NUMBER;NULL;;;;1298;11;
FATO_VENDA_DEV;DIM_DIVISAO_VENDA_ID;NUMBER;NULL;;;;1298;12;
FATO_VENDA_DEV;DIM_ITEM_ID;NUMBER;NULL;;;;1298;13;
FATO_VENDA_DEV;NR_NFS;VARCHAR2(50);NULL;;;;1298;14;
FATO_VENDA_DEV;IN_TP_FRETE;VARCHAR2(50);NULL;;;;1298;15;
FATO_VENDA_DEV;QTD_ITEM;NUMBER;NULL;;;;1298;16;
FATO_VENDA_DEV;QTD_PESO_LIQ;NUMBER;NULL;;;;1298;17;
FATO_VENDA_DEV;VLR_LIQUIDO;NUMBER;NULL;;;;1298;18;
FATO_VENDA_DEV;VLR_ICMS;NUMBER;NULL;;;;1298;19;
FATO_VENDA_DEV;VLR_PIS;NUMBER;NULL;;;;1298;20;
FATO_VENDA_DEV;VLR_COFINS;NUMBER;NULL;;;;1298;21;
FATO_VENDA_DEV;VLR_IPI;NUMBER;NULL;;;;1298;22;
FATO_VENDA_DEV;VLR_COMISSAO;NUMBER;NULL;;;;1298;23;
FATO_VENDA_DEV;VLR_BRUTO;NUMBER;NULL;;;;1298;24;
FATO_VENDA_DEV;VLR_DESCONTO;NUMBER;NULL;;;;1298;25;
FATO_VENDA_DEV;VLR_FRETE;NUMBER;NULL;;;;1298;26;
FATO_VENDA_DEV;VLR_FRETE_KG;NUMBER;NULL;;;;1298;27;
FATO_VENDA_DEV;VLR_CUSTO_ITEM;NUMBER;NULL;;;;1298;28;
FATO_VENDA_DEV;IN_NF_DEVOLUCAO;NUMBER;NULL;;;;1298;29;
FATO_VENDA_DEV;DT_EMIS;DATE;NULL;;;;1298;30;
FATO_VENDA_DEV;DIM_MASCARA_ID;NUMBER;NULL;;;;1298;31;
FATO_VENDA_DEV;VLR_MARGEM;NUMBER;NULL;;;;1298;32;
F3I_CMPS;ID;NUMBER(5,0);NOT NULL;;;;173;1;
F3I_CMPS;EXTENSOCMP;VARCHAR2(20);NOT NULL;;;;173;2;
F3I_CMPS;DOMINIOCMP;VARCHAR2(20);NOT NULL;;;;173;3;
F3I_CMPS;OBSERVACAOCMP;VARCHAR2(500);NULL;;;;173;4;
F3I_ETIQUETAS_LAYOUTS;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária;47;1;
F3I_ETIQUETAS_LAYOUTS;NUM_LINHA;NUMBER(3,0);NOT NULL;;;Linha;47;2;
F3I_ETIQUETAS_LAYOUTS;NUM_COLUNA;NUMBER(3,0);NOT NULL;;;Coluna;47;3;
F3I_ETIQUETAS_LAYOUTS;ATIVO;NUMBER(1,0);NOT NULL;Tem Default;;Sim (S) ou Não (N);47;4;
F3I_ETIQUETAS_LAYOUTS;QTDE_POSICOES;NUMBER(3,0);NOT NULL;Tem Default;;Quantidade Posições;47;5;
F3I_ETIQUETAS_LAYOUTS;ACAO_PRE;VARCHAR2(4000);NULL;;;Ação Pré;47;6;
F3I_ETIQUETAS_LAYOUTS;STRING_PRE;VARCHAR2(4000);NULL;;;String Pré;47;7;
F3I_ETIQUETAS_LAYOUTS;ACAO_POS;VARCHAR2(4000);NULL;;;Ação Pós;47;8;
F3I_ETIQUETAS_LAYOUTS;STRING_POS;VARCHAR2(4000);NULL;;;String Pós;47;9;
F3I_ETIQUETAS_LAYOUTS;TABELA;VARCHAR2(240);NULL;;;Tabela;47;10;
F3I_ETIQUETAS_LAYOUTS;CAMPO;VARCHAR2(240);NULL;;;Campo;47;11;
F3I_ETIQUETAS_LAYOUTS;F3I_ETIQ_M_ID;NUMBER(10,0);NOT NULL;;FK ¿ F3I_ETIQUETAS_MODELOS.ID;Chave Primária;47;12;
F3I_ETIQUETAS_LAYOUTS;ALINHAMENTO;VARCHAR2(4000);NULL;;;Alinhamento;47;13;
F3I_ETIQUETAS_LAYOUTS;TIPO;VARCHAR2(1);NULL;;;Tipo do campo;47;14;
F3I_ETIQUETAS_LAYOUTS;TIPO_CAMPO;VARCHAR2(3);NULL;;;Tipo do campo para seleção da etiqueta;47;15;
F3I_ETIQUETAS_LAYOUTS;MASCARA;VARCHAR2(20);NULL;;;Mascara do item;47;16;
F3I_ETIQUETAS_LAYOUTS;POS_INI;NUMBER(10,0);NULL;;;Posição inicial;47;17;
F3I_ETIQUETAS_LAYOUTS;SO_LEITURA;NUMBER(1,0);NOT NULL;Tem Default;;Somente leitura;47;18;
F3I_ETIQUETAS_LAYOUTS;VALOR_DEFAULT;VARCHAR2(4000);NULL;;;Valor default para o campo;47;19;
F3I_ETIQUETAS_LAYOUTS;PROMPT;VARCHAR2(70);NULL;;;Prompt do campo;47;20;
F3I_ETIQUETAS_LAYOUTS;MOSTRA_SEMPRE;NUMBER(1,0);NULL;Tem Default;;Indica se o prompt do campo será mostrado mesmo sem valor;47;21;
F3I_ETIQUETAS_LAYOUTS;SQL_TXT;VARCHAR2(4000);NULL;;;Instrução SQL que será resolvida e terá seu conteúdo impresso na etiqueta;47;22;
F3I_ETIQUETAS_MODELOS;ID;NUMBER(10,0);NOT NULL;;PK;Chave Primária;38;1;
F3I_ETIQUETAS_MODELOS;MODELO;VARCHAR2(70);NOT NULL;;;Modelo;38;2;
F3I_ETIQUETAS_MODELOS;ATIVO;NUMBER(1,0);NOT NULL;;;Ativo;38;3;
F3I_ETIQUETAS_MODELOS;QTDE_LINHAS;NUMBER(3,0);NOT NULL;Tem Default;;Quantidade Linhas;38;4;
F3I_ETIQUETAS_MODELOS;QTDE_COLUNAS;NUMBER(3,0);NOT NULL;Tem Default;;Quantidade Colunas;38;5;
F3I_ETIQUETAS_MODELOS;QTDE_FORM_HORIZ;NUMBER(3,0);NOT NULL;Tem Default;;Quantidade Formulários;38;6;
F3I_ETIQUETAS_MODELOS;IMPRESSORA;VARCHAR2(70);NOT NULL;;;Impressora;38;7;
F3I_ETIQUETAS_MODELOS;EMPR_ID;NUMBER(10,0);NOT NULL;;FK ¿ TEMPRESAS.ID;Surrogate key de TEMPRESAS;38;8;
F3I_ETIQUETAS_MODELOS;ARQUIVO;VARCHAR2(70);NOT NULL;;;Arquivo;38;9;
F3I_ETIQUETAS_MODELOS;TP_SELECAO;VARCHAR2(1);NULL;;;Tipo de seleção para o programa de etiquetas;38;10;
F3I_ETIQUETAS_MODELOS;TEMPO;NUMBER(10,0);NULL;;;Tempo;38;11;
F3I_ETIQUETAS_MODELOS;LIN_COD_BA_ID;NUMBER(10,0);NULL;;FK ¿ TLIN_COD_BARRA.ID;Foreign Key;38;12;
F3I_ETIQUETAS_MODELOS;QTDE_VOL_ETIQ;VARCHAR2(1);NULL;Tem Default;;Quantidade de volumes;38;13;
F3I_ETIQUETAS_MODELOS;AGRUPA;VARCHAR2(1);NOT NULL;Tem Default;;Agrupa;38;14;
F3I_ETIQUETAS_MODELOS;QTDE_ETIQ_ARQUIVO;NUMBER(3,0);NULL;Tem Default;;;38;15;
F3I_LOG_TALMOXARIFADOS;NUM_SEQ_LOG;NUMBER(20,0);NOT NULL;;;;59;1;
F3I_LOG_TALMOXARIFADOS;DTA_OPERACAO_LOG;DATE;NOT NULL;;;;59;2;
F3I_LOG_TALMOXARIFADOS;COD_OPERACAO_LOG;VARCHAR2(1);NOT NULL;;;;59;3;
F3I_LOG_TALMOXARIFADOS;DES_USUARIO_BANCO_LOG;VARCHAR2(400);NULL;Tem Default;;;59;4;
F3I_LOG_TALMOXARIFADOS;DES_USUARIO_FOCCO3I_LOG;VARCHAR2(400);NULL;Tem Default;;;59;5;
F3I_LOG_TALMOXARIFADOS;DES_ESTACAO_LOG;VARCHAR2(200);NULL;Tem Default;;;59;6;
F3I_LOG_TALMOXARIFADOS;IND_TIPO_LOG;NUMBER(1,0);NOT NULL;;;;59;7;
F3I_LOG_TALMOXARIFADOS;ID;NUMBER(10,0);NULL;;;;59;8;
F3I_LOG_TALMOXARIFADOS;COD_ALMOX;VARCHAR2(5);NULL;;;;59;9;
F3I_LOG_TALMOXARIFADOS;DESCRICAO;VARCHAR2(35);NULL;;;;59;10;
F3I_LOG_TALMOXARIFADOS;EMPR_ID;NUMBER(10,0);NULL;;;;59;11;
F3I_LOG_TALMOXARIFADOS;TP_ALMOX;VARCHAR2(1);NULL;;;;59;12;
F3I_LOG_TALMOXARIFADOS;ESTOQUE_DISPONIVEL;NUMBER(1,0);NULL;;;;59;13;
F3I_LOG_TALMOXARIFADOS;TP_BAIXA;VARCHAR2(1);NULL;;;;59;14;
F3I_LOG_TALMOXARIFADOS;TAGRUP_ID;NUMBER(10,0);NULL;;;;59;15;
F3I_LOG_TALMOXARIFADOS;INDIC_SEM_LOC;NUMBER(1,0);NULL;;;;59;16;
F3I_LOG_TALMOXARIFADOS;DISP_VENDA;NUMBER(1,0);NULL;;;;59;17;
F3I_LOG_TALMOXARIFADOS;CARRO_A_CARRO;NUMBER(1,0);NULL;;;;59;18;
F3I_LOG_TALMOXARIFADOS;SOLIC_REQ_MAT;NUMBER(1,0);NULL;;;;59;19;
F3I_LOG_TALMOXARIFADOS;ALMOX_ID_EXPED;NUMBER(10,0);NULL;;;;59;20;
F3I_LOG_TALMOXARIFADOS;PERMITE_RESERVA;NUMBER(1,0);NULL;;;;59;21;
F3I_LOG_TALMOXARIFADOS;ALMOX_ID_SAI;NUMBER(10,0);NULL;;;;59;22;
F3I_LOG_TALMOXARIFADOS;ALMOX_ID_ENT;NUMBER(10,0);NULL;;;;59;23;
F3I_LOG_TALMOXARIFADOS;CALL_STACK;VARCHAR2(4000);NULL;;;;59;24;
F3I_LOG_TATRIBUTOS;NUM_SEQ_LOG;NUMBER(20,0);NOT NULL;;;;129;1;
F3I_LOG_TATRIBUTOS;DTA_OPERACAO_LOG;DATE;NOT NULL;;;;129;2;
F3I_LOG_TATRIBUTOS;COD_OPERACAO_LOG;VARCHAR2(1);NOT NULL;;;;129;3;
F3I_LOG_TATRIBUTOS;DES_USUARIO_BANCO_LOG;VARCHAR2(400);NULL;Tem Default;;;129;4;
F3I_LOG_TATRIBUTOS;DES_USUARIO_FOCCO3I_LOG;VARCHAR2(400);NULL;Tem Default;;;129;5;
F3I_LOG_TATRIBUTOS;DES_ESTACAO_LOG;VARCHAR2(200);NULL;Tem Default;;;129;6;
F3I_LOG_TATRIBUTOS;IND_TIPO_LOG;NUMBER(1,0);NOT NULL;;;;129;7;
F3I_LOG_TATRIBUTOS;ID;NUMBER(10,0);NULL;;;;129;8;
F3I_LOG_TATRIBUTOS;COD_ATRIBUTO;VARCHAR2(20);NULL;;;;129;9;
F3I_LOG_TATRIBUTOS;DESCRICAO;VARCHAR2(50);NULL;;;;129;10;
F3I_LOG_TATRIBUTOS;SEQ;NUMBER(5,0);NULL;;;;129;11;
F3I_LOG_TATRIBUTOS;TAMANHO;NUMBER(5,0);NULL;;;;129;12;
F3I_LOG_TATRIBUTOS;ESSEN_COMP;NUMBER(1,0);NULL;;;;129;13;
F3I_LOG_TATRIBUTOS;MODIFIC_ID;NUMBER(10,0);NULL;;;;129;14;
F3I_LOG_TATRIBUTOS;TXT_ANTERIOR;VARCHAR2(10);NULL;;;;129;15;
F3I_LOG_TATRIBUTOS;TXT_POSTERIOR;VARCHAR2(10);NULL;;;;129;16;
F3I_LOG_TATRIBUTOS;ESPACO_ANT_ANT;NUMBER(1,0);NULL;;;;129;17;
F3I_LOG_TATRIBUTOS;ESPACO_ANT_POS;NUMBER(1,0);NULL;;;;129;18;
F3I_LOG_TATRIBUTOS;ESPACO_POS_ANT;NUMBER(1,0);NULL;;;;129;19;
F3I_LOG_TATRIBUTOS;ESPACO_POS_POS;NUMBER(1,0);NULL;;;;129;20;
F3I_LOG_TATRIBUTOS;CALL_STACK;VARCHAR2(4000);NULL;;;;129;21;
F3I_LOG_TAVISOS_RECEB;NUM_SEQ_LOG;NUMBER(20,0);NOT NULL;;;;2500;1;
F3I_LOG_TAVISOS_RECEB;DTA_OPERACAO_LOG;DATE;NOT NULL;;;;2500;2;
F3I_LOG_TAVISOS_RECEB;COD_OPERACAO_LOG;VARCHAR2(1);NOT NULL;;;;2500;3;
F3I_LOG_TAVISOS_RECEB;DES_USUARIO_BANCO_LOG;VARCHAR2(400);NULL;Tem Default;;;2500;4;
F3I_LOG_TAVISOS_RECEB;DES_USUARIO_FOCCO3I_LOG;VARCHAR2(400);NULL;Tem Default;;;2500;5;
F3I_LOG_TAVISOS_RECEB;DES_ESTACAO_LOG;VARCHAR2(200);NULL;Tem Default;;;2500;6;
F3I_LOG_TAVISOS_RECEB;IND_TIPO_LOG;NUMBER(1,0);NOT NULL;;;;2500;7;
F3I_LOG_TAVISOS_RECEB;ID;NUMBER(10,0);NULL;;;;2500;8;
F3I_LOG_TAVISOS_RECEB;DT_ENT;DATE;NULL;;;;2500;9;
F3I_LOG_TAVISOS_RECEB;EMPR_ID;NUMBER(10,0);NULL;;;;2500;10;
F3I_LOG_TAVISOS_RECEB;FORN_ID;NUMBER(10,0);NULL;;;;2500;11;
F3I_LOG_TAVISOS_RECEB;NFE_ID;NUMBER(10,0);NULL;;;;2500;12;
F3I_LOG_TAVISOS_RECEB;NUM_NF;NUMBER(15,0);NULL;;;;2500;13;
F3I_LOG_TAVISOS_RECEB;SERIE;VARCHAR2(3);NULL;;;;2500;14;
F3I_LOG_TAVISOS_RECEB;SIT;VARCHAR2(3);NULL;;;;2500;15;
F3I_LOG_TAVISOS_RECEB;ENV_EMAIL;NUMBER(1,0);NULL;;;;2500;16;
F3I_LOG_TAVISOS_RECEB;DT_EMIS;DATE;NULL;;;;2500;17;
F3I_LOG_TAVISOS_RECEB;CONVERTE_MOE_NAC;NUMBER(1,0);NULL;;;;2500;18;
F3I_LOG_TAVISOS_RECEB;OBS;VARCHAR2(4000);NULL;;;;2500;19;
F3I_LOG_TAVISOS_RECEB;CALL_STACK;VARCHAR2(4000);NULL;;;;2500;20;
F3I_LOG_TBEM;NUM_SEQ_LOG;NUMBER(20,0);NOT NULL;;;;346;1;
F3I_LOG_TBEM;DTA_OPERACAO_LOG;DATE;NOT NULL;;;;346;2;
F3I_LOG_TBEM;COD_OPERACAO_LOG;VARCHAR2(1);NOT NULL;;;;346;3;
F3I_LOG_TBEM;DES_USUARIO_BANCO_LOG;VARCHAR2(400);NULL;Tem Default;;;346;4;
F3I_LOG_TBEM;DES_USUARIO_FOCCO3I_LOG;VARCHAR2(400);NULL;Tem Default;;;346;5;
F3I_LOG_TBEM;DES_ESTACAO_LOG;VARCHAR2(200);NULL;Tem Default;;;346;6;
F3I_LOG_TBEM;IND_TIPO_LOG;NUMBER(1,0);NOT NULL;;;;346;7;
F3I_LOG_TBEM;ID;NUMBER(10,0);NULL;;;;346;8;
F3I_LOG_TBEM;CODIGO;NUMBER(10,0);NULL;;;;346;9;
F3I_LOG_TBEM;SEQUENCIA;NUMBER(5,0);NULL;;;;346;10;
F3I_LOG_TBEM;DATA_AQ;DATE;NULL;;;;346;11;
F3I_LOG_TBEM;DESC_RESUM;VARCHAR2(45);NULL;;;;346;12;
F3I_LOG_TBEM;DESC_COMPLETA;VARCHAR2(1000);NULL;;;;346;13;
F3I_LOG_TBEM;TIPO;VARCHAR2(1);NULL;;;;346;14;
F3I_LOG_TBEM;EMPR_ID;NUMBER(10,0);NULL;;;;346;15;
F3I_LOG_TBEM;EMP_CTA_ID;NUMBER(10,0);NULL;;;;346;16;
F3I_LOG_TBEM;EMP_CC_ID;NUMBER(10,0);NULL;;;;346;17;
F3I_LOG_TBEM;TBEM_ID;NUMBER(10,0);NULL;;;;346;18;
F3I_LOG_TBEM;DATA_UTILIZACAO;DATE;NULL;;;;346;19;
